Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDR02,16.7,1,0.036933417,1,109.1886,OUT010,1998,2.0,3,2,222.3772
FDK48,12.6,1,0.037449987,6,76.7354,OUT027,1985,1.0,3,4,2783.7098
FDO24,11.1,1,0.294948897,6,159.0604,OUT010,1998,2.0,3,2,792.302
FDE20,11.35,2,0.005525913,4,168.279,OUT013,1987,3.0,3,1,2376.906
FDM04,9.195,2,0.04712061,8,53.1666,OUT046,1997,2.0,1,1,768.999
NCH07,12.6,1,0.162248011,5,160.4604,OUT019,1985,2.0,1,2,316.9208
DRP35,18.85,1,0.090867297,11,127.3336,OUT046,1997,2.0,1,1,3962.8416
FDO11,8.0,2,0.030264897,13,250.3092,OUT046,1997,2.0,1,1,6723.2484
NCM30,19.1,1,0.067295406,5,41.9796,OUT046,1997,2.0,1,1,701.7532
DRF27,12.6,1,0.02827966,1,152.234,OUT027,1985,1.0,3,4,1071.938
NCR18,12.6,1,0.020388413,5,44.4112,OUT027,1985,1.0,3,4,767.0016
FDS48,12.6,1,0.027644732,6,149.4708,OUT027,1985,1.0,3,4,3159.8868
FDO32,6.36,1,0.120731024,4,46.506,OUT049,1999,1.0,1,1,652.484
NCP05,19.6,1,0.025429614,10,151.7024,OUT017,2007,2.0,2,1,2884.2456
FDF44,12.6,2,0.059438787,4,130.9968,OUT027,1985,1.0,3,4,4828.3816
FDX56,17.1,2,0.074059474,4,209.0638,OUT046,1997,2.0,1,1,3520.0846
FDE46,12.6,1,0.015693328,7,150.7366,OUT027,1985,1.0,3,4,906.8196
FDQ09,12.6,1,0.057850699,7,113.2834,OUT027,1985,1.0,3,4,4376.9692
NCB54,8.76,1,0.050011058,10,126.7336,OUT013,1987,3.0,3,1,639.168
NCV18,6.775,1,0.105225964,5,84.225,OUT035,2004,2.0,2,1,3162.55
NCG55,16.25,1,0.039207025,5,116.1176,OUT049,1999,1.0,1,1,2633.9048
FDV14,19.85,1,0.044489064,1,89.4856,OUT035,2004,2.0,2,1,1054.6272
FDT31,19.75,1,0.012437935,4,189.9872,OUT013,1987,3.0,3,1,3781.744
DRD12,6.96,1,0.077350112,2,91.4146,OUT045,2002,2.0,2,1,638.5022
FDZ40,8.935,1,0.040346436,8,53.7298,OUT018,2009,1.0,3,3,593.2278
DRI11,8.26,1,0.057585723,11,113.7834,OUT010,1998,2.0,3,2,115.1834
FDP23,6.71,1,0.03565903,13,218.3166,OUT045,2002,2.0,2,1,1959.4494
FDY02,8.945,2,0.087629354,1,263.491,OUT035,2004,2.0,2,1,1840.937
FDM03,12.65,1,0.0,3,107.8938,OUT046,1997,2.0,1,1,750.3566
FDF35,15.0,1,0.154228739,16,107.3938,OUT049,1999,1.0,1,1,750.3566
DRM37,15.35,1,0.096943078,2,196.5768,OUT017,2007,2.0,2,1,7685.9952
NCV41,14.35,1,0.017065268,10,109.5228,OUT049,1999,1.0,1,1,1768.3648
NCK53,12.6,1,0.0,10,100.8042,OUT027,1985,1.0,3,4,3472.147
FDW23,5.765,1,0.082178616,6,37.0164,OUT045,2002,2.0,2,1,540.6296
FDW12,8.315,2,0.035542581,6,143.3444,OUT013,1987,3.0,3,1,1596.5884
FDG44,6.13,1,0.102171627,4,53.8298,OUT035,2004,2.0,2,1,1024.6662
FDJ36,14.5,2,0.128235818,6,104.1332,OUT035,2004,2.0,2,1,205.0664
FDX55,15.1,1,0.0552059,4,219.4166,OUT046,1997,2.0,1,1,6096.0648
DRG13,17.25,1,0.037337632,2,163.7526,OUT018,2009,1.0,3,3,3289.052
NCD06,13.0,1,0.099242622,5,46.306,OUT013,1987,3.0,3,1,699.09
FDW22,12.6,2,0.030143704,7,222.0114,OUT027,1985,1.0,3,4,6207.9192
FDD33,12.85,1,0.108412059,4,233.2642,OUT045,2002,2.0,2,1,3950.1914
FDG24,7.975,1,0.014628382,6,82.325,OUT035,2004,2.0,2,1,1331.6
FDE05,10.895,2,0.032454046,8,144.8102,OUT046,1997,2.0,1,1,3062.0142
FDZ12,9.17,1,0.102978817,6,144.947,OUT046,1997,2.0,1,1,4294.41
FDX37,16.2,1,0.105498192,12,101.47,OUT010,1998,2.0,3,2,399.48
FDE44,14.65,1,0.171355643,4,47.6692,OUT035,2004,2.0,2,1,739.038
FDS52,12.6,1,0.009585169,8,102.5016,OUT019,1985,2.0,1,2,101.2016
FDO39,6.985,2,0.137926458,3,184.7608,OUT018,2009,1.0,3,3,4042.7376
FDI32,17.7,1,0.0,4,115.0834,OUT045,2002,2.0,2,1,2764.4016
FDV28,16.1,2,0.0,8,35.1558,OUT017,2007,2.0,2,1,339.558
NCP53,14.75,1,0.033076388,10,237.2906,OUT017,2007,2.0,2,1,3089.9778
NCN43,12.15,1,0.006770252,14,124.473,OUT049,1999,1.0,1,1,1231.73
NCI31,12.6,1,0.142393355,14,36.419,OUT019,1985,2.0,1,2,109.857
FDK55,18.5,1,0.025813943,3,89.1172,OUT045,2002,2.0,2,1,892.172
FDC17,12.15,1,0.015548178,8,211.2928,OUT017,2007,2.0,2,1,5049.4272
FDV28,16.1,2,0.159698192,8,32.0558,OUT035,2004,2.0,2,1,1018.674
FDY26,20.6,2,0.030634813,1,212.9244,OUT018,2009,1.0,3,3,2540.6928
NCU06,17.6,1,0.074522745,5,228.801,OUT049,1999,1.0,1,1,3215.814
FDV16,12.6,2,0.145200948,8,35.4558,OUT019,1985,2.0,1,2,135.8232
FDY31,5.98,1,0.043651198,4,146.1418,OUT045,2002,2.0,2,1,3089.9778
DRE37,13.5,1,0.094366079,2,190.9872,OUT049,1999,1.0,1,1,2836.308
FDH33,12.85,1,0.121702394,7,42.7428,OUT035,2004,2.0,2,1,703.0848
FDA46,13.6,1,0.117613212,7,194.2136,OUT035,2004,2.0,2,1,2527.3768
FDP12,9.8,2,0.045258247,6,35.9874,OUT035,2004,2.0,2,1,282.2992
FDJ09,15.0,1,0.058485617,7,44.7744,OUT049,1999,1.0,1,1,679.116
NCS54,12.6,1,0.00994477,5,177.837,OUT027,1985,1.0,3,4,6528.169
FDJ33,12.6,2,0.087894475,7,121.173,OUT027,1985,1.0,3,4,2586.633
FDF32,16.35,1,0.113953562,4,198.2426,OUT010,1998,2.0,3,2,790.9704
FDN24,12.6,1,0.198316649,6,54.3956,OUT019,1985,2.0,1,2,272.978
FDX21,7.05,1,0.084949955,7,109.7912,OUT035,2004,2.0,2,1,1091.912
FDC57,20.1,2,0.054549098,4,193.782,OUT013,1987,3.0,3,1,1158.492
NCZ06,19.6,1,0.094545236,5,254.7698,OUT018,2009,1.0,3,3,5327.0658
FDY56,16.35,2,0.062359467,4,224.0062,OUT013,1987,3.0,3,1,4288.4178
NCH07,13.15,1,0.092811105,5,159.7604,OUT049,1999,1.0,1,1,4119.9704
FDS44,12.65,2,0.156679617,4,238.8538,OUT018,2009,1.0,3,3,4566.7222
FDY33,14.5,2,0.09735225,7,160.7262,OUT049,1999,1.0,1,1,1750.3882
FDZ48,17.75,1,0.076113671,6,111.4544,OUT045,2002,2.0,2,1,1006.6896
FDY48,14.0,1,0.023783007,6,104.0332,OUT045,2002,2.0,2,1,1435.4648
FDK16,12.6,1,0.114771298,8,93.9094,OUT027,1985,1.0,3,4,3903.5854
FDT16,9.895,2,0.048662357,8,261.7278,OUT046,1997,2.0,1,1,4685.9004
FDC26,10.195,1,0.211539389,12,110.9886,OUT010,1998,2.0,3,2,111.1886
DRJ47,18.25,1,0.044430561,11,174.208,OUT018,2009,1.0,3,3,2596.62
FDQ04,6.4,1,0.141860161,8,41.0796,OUT010,1998,2.0,3,2,41.2796
FDN40,5.88,1,0.0,8,154.2998,OUT046,1997,2.0,1,1,1999.3974
FDS39,6.895,1,0.022441883,3,143.8812,OUT013,1987,3.0,3,1,2707.1428
FDC11,20.5,1,0.142370445,16,90.6172,OUT018,2009,1.0,3,3,1427.4752
FDQ39,14.8,1,0.13564792,3,190.8846,OUT010,1998,2.0,3,2,191.0846
FDB33,17.75,1,0.014602837,4,158.6262,OUT049,1999,1.0,1,1,3819.0288
FDU27,18.6,2,0.28701714,3,48.8376,OUT010,1998,2.0,3,2,47.9376
FDM44,12.5,1,0.031112643,4,104.999,OUT045,2002,2.0,2,1,1444.786
FDT32,19.0,2,0.065621523,4,186.5214,OUT035,2004,2.0,2,1,5275.7992
DRC13,8.26,2,0.032573725,2,125.073,OUT018,2009,1.0,3,3,985.384
NCO07,9.06,1,0.009776268,14,213.756,OUT046,1997,2.0,1,1,1065.28
FDJ16,9.195,1,0.115353642,8,58.9246,OUT018,2009,1.0,3,3,926.7936
FDB22,12.6,1,0.110901004,7,155.0998,OUT027,1985,1.0,3,4,2768.3964
NCS30,5.945,1,0.093214866,5,129.1652,OUT045,2002,2.0,2,1,2841.6344
FDQ59,12.6,2,0.0,13,84.5908,OUT027,1985,1.0,3,4,3020.0688
FDI38,13.35,2,0.014649641,12,207.3638,OUT049,1999,1.0,1,1,5797.7864
FDR52,12.65,2,0.07603021,8,189.0846,OUT035,2004,2.0,2,1,4012.7766
FDT15,12.15,2,0.042855388,3,181.695,OUT018,2009,1.0,3,3,2929.52
FDR52,12.6,2,0.133144259,8,190.8846,OUT019,1985,2.0,1,2,191.0846
FDS60,20.85,1,0.032580705,6,180.066,OUT018,2009,1.0,3,3,2157.192
FDK52,18.25,1,0.0,8,224.1062,OUT018,2009,1.0,3,3,4965.5364
FDA04,11.3,2,0.066865326,8,260.1962,OUT045,2002,2.0,2,1,2848.9582
NCQ53,17.6,1,0.018943666,10,237.359,OUT045,2002,2.0,2,1,6145.334
FDN28,5.88,2,0.030371121,8,101.799,OUT018,2009,1.0,3,3,1960.781
FDU12,12.6,2,0.132630345,6,263.8568,OUT019,1985,2.0,1,2,790.9704
FDT03,21.25,1,0.01001904,3,184.6608,OUT045,2002,2.0,2,1,367.5216
FDY57,20.2,2,0.121254236,7,94.5752,OUT046,1997,2.0,1,1,1821.6288
FDH56,9.8,2,0.063764099,4,113.8492,OUT013,1987,3.0,3,1,1737.738
DRM23,16.6,1,0.136286138,11,171.4422,OUT018,2009,1.0,3,3,2241.7486
FDZ07,12.6,2,0.164391573,4,62.8194,OUT019,1985,2.0,1,2,61.9194
FDK40,7.035,1,0.02189371,8,262.791,OUT045,2002,2.0,2,1,3681.874
FDU04,7.93,1,0.0,8,121.8414,OUT046,1997,2.0,1,1,2802.3522
DRL37,15.5,1,0.0,2,41.377,OUT017,2007,2.0,2,1,649.155
FDT26,12.6,2,0.067624438,1,120.944,OUT027,1985,1.0,3,4,1078.596
FDT24,12.35,2,0.186236236,6,78.7328,OUT045,2002,2.0,2,1,1390.1904
FDX57,12.6,2,0.047037323,7,96.4068,OUT027,1985,1.0,3,4,2624.5836
FDA55,12.6,2,0.099780431,4,225.2088,OUT019,1985,2.0,1,2,447.4176
NCN05,8.235,1,0.014488997,10,183.795,OUT045,2002,2.0,2,1,2929.52
FDR58,6.675,1,0.04200648,7,92.6462,OUT045,2002,2.0,2,1,1665.8316
FDX47,6.55,2,0.034575546,13,156.5288,OUT013,1987,3.0,3,1,1571.288
NCH54,13.5,1,0.072965144,5,160.692,OUT018,2009,1.0,3,3,1917.504
NCH42,6.86,1,0.036530411,5,227.801,OUT035,2004,2.0,2,1,3904.917
FDH56,9.8,2,0.063946629,4,116.6492,OUT045,2002,2.0,2,1,2316.984
FDQ48,14.3,2,0.034551415,6,98.1726,OUT018,2009,1.0,3,3,685.1082
FDN20,19.35,1,0.026329989,4,169.2474,OUT017,2007,2.0,2,1,3705.8428
FDA15,9.3,1,0.016009057,1,250.6092,OUT013,1987,3.0,3,1,6474.2392
FDS48,12.6,1,0.048637888,6,149.7708,OUT019,1985,2.0,1,2,150.4708
FDW02,4.805,2,0.037852995,1,126.2704,OUT018,2009,1.0,3,3,3629.9416
FDN03,12.6,2,0.015016891,3,248.6408,OUT027,1985,1.0,3,4,6759.2016
FDF57,14.5,2,0.059160135,4,170.7448,OUT017,2007,2.0,2,1,2045.3376
DRM37,15.35,1,0.096379585,2,196.5768,OUT035,2004,2.0,2,1,4729.8432
NCD54,21.1,1,0.029008944,5,143.3786,OUT046,1997,2.0,1,1,866.8716
NCQ42,12.6,1,0.039078047,5,128.3678,OUT027,1985,1.0,3,4,3179.195
FDW49,19.5,1,0.082536604,12,177.2002,OUT035,2004,2.0,2,1,2149.2024
DRI03,6.03,1,0.0226848,1,178.1028,OUT013,1987,3.0,3,1,4604.6728
FDD14,20.7,1,0.170152831,12,182.6266,OUT045,2002,2.0,2,1,2581.9724
FDN02,16.5,1,0.073827748,12,208.8638,OUT046,1997,2.0,1,1,2484.7656
FDQ45,12.6,2,0.010864186,7,185.3608,OUT027,1985,1.0,3,4,5329.0632
FDX56,17.1,2,0.07436116,4,206.1638,OUT018,2009,1.0,3,3,4141.276
FDE51,12.6,2,0.168901843,1,43.4086,OUT019,1985,2.0,1,2,44.6086
FDT47,5.26,2,0.02455854,13,95.6068,OUT045,2002,2.0,2,1,2332.9632
FDM22,14.0,2,0.041949832,7,54.064,OUT035,2004,2.0,2,1,1118.544
FDB27,7.575,1,0.055502454,1,196.5768,OUT045,2002,2.0,2,1,1576.6144
FDE02,12.6,1,0.120663214,12,95.6778,OUT027,1985,1.0,3,4,2910.2118
FDD38,16.75,2,0.00819018,12,103.7674,OUT035,2004,2.0,2,1,2852.2872
FDF34,9.3,2,0.014098693,7,197.7084,OUT017,2007,2.0,2,1,3372.9428
FDP15,15.2,1,0.0,3,256.033,OUT010,1998,2.0,3,2,1281.665
NCI29,8.6,1,0.032806066,10,143.6154,OUT017,2007,2.0,2,1,2127.231
FDU27,18.6,2,0.172446822,3,47.1376,OUT017,2007,2.0,2,1,767.0016
NCD55,12.6,1,0.024213354,5,42.4454,OUT027,1985,1.0,3,4,293.6178
FDU37,9.5,2,0.0,12,79.596,OUT046,1997,2.0,1,1,1038.648
FDA01,15.0,2,0.054685839,12,60.2904,OUT017,2007,2.0,2,1,1581.9408
FDS13,6.465,1,0.124758619,12,264.1884,OUT045,2002,2.0,2,1,3444.8492
FDK55,18.5,1,0.02586664,3,88.9172,OUT018,2009,1.0,3,3,1695.1268
FDR36,6.715,2,0.121563385,6,43.7454,OUT035,2004,2.0,2,1,545.2902
DRK49,14.15,1,0.035999599,2,41.5138,OUT049,1999,1.0,1,1,162.4552
DRM23,12.6,1,0.0,11,171.7422,OUT027,1985,1.0,3,4,6207.9192
FDH47,13.5,2,0.21561193,16,98.6068,OUT010,1998,2.0,3,2,97.2068
FDZ21,17.6,2,0.039381633,7,98.041,OUT018,2009,1.0,3,3,675.787
FDI57,19.85,1,0.054331235,15,198.7768,OUT017,2007,2.0,2,1,4532.7664
FDK26,12.6,2,0.056338482,12,184.624,OUT019,1985,2.0,1,2,1304.968
FDQ36,7.855,2,0.161516894,6,37.0848,OUT035,2004,2.0,2,1,447.4176
FDJ58,12.6,2,0.184359831,7,172.6764,OUT019,1985,2.0,1,2,858.882
FDD45,8.615,1,0.116484721,4,94.1436,OUT045,2002,2.0,2,1,1134.5232
FDG50,7.405,1,0.015302764,12,89.9146,OUT045,2002,2.0,2,1,2189.1504
FDO36,12.6,1,0.136417078,6,179.766,OUT019,1985,2.0,1,2,179.766
NCW42,18.2,1,0.058707159,5,220.5456,OUT018,2009,1.0,3,3,3094.6384
NCH18,9.3,1,0.074753743,5,246.4802,OUT010,1998,2.0,3,2,982.7208
FDY59,12.6,1,0.031251369,6,93.3462,OUT027,1985,1.0,3,4,1018.0082
NCO42,21.25,1,0.024705597,5,145.1102,OUT045,2002,2.0,2,1,1603.9122
FDM45,8.655,2,0.088693595,7,122.5756,OUT017,2007,2.0,2,1,2181.1608
NCV29,11.8,1,0.038235337,10,177.5686,OUT010,1998,2.0,3,2,711.0744
FDT08,12.6,1,0.048980156,4,148.705,OUT027,1985,1.0,3,4,2996.1
NCQ43,12.6,1,0.194874778,14,110.2912,OUT019,1985,2.0,1,2,218.3824
NCA54,16.5,1,0.036611104,5,180.9318,OUT013,1987,3.0,3,1,3247.7724
FDW55,12.6,2,0.0,4,248.8092,OUT035,2004,2.0,2,1,6723.2484
FDI10,12.6,2,0.07802465,7,171.4422,OUT027,1985,1.0,3,4,3448.844
NCS53,12.6,1,0.157190017,10,156.8604,OUT019,1985,2.0,1,2,316.9208
FDZ35,12.6,2,0.022170592,13,105.199,OUT027,1985,1.0,3,4,3199.169
FDF10,15.5,2,0.156797787,7,148.6418,OUT013,1987,3.0,3,1,3972.8286
FDO38,17.25,1,0.07325106,12,76.4986,OUT017,2007,2.0,2,1,778.986
FDY45,17.5,1,0.026289984,7,253.7356,OUT017,2007,2.0,2,1,3815.034
FDC40,16.0,2,0.065328932,1,78.4986,OUT018,2009,1.0,3,3,1791.6678
NCO54,19.5,1,0.014296484,5,53.7614,OUT049,1999,1.0,1,1,1436.7964
FDQ14,9.27,1,0.062038986,1,148.005,OUT018,2009,1.0,3,3,1797.66
FDM10,18.25,1,0.075908374,7,213.4218,OUT013,1987,3.0,3,1,3846.9924
DRK23,8.395,1,0.072383777,11,251.504,OUT017,2007,2.0,2,1,7084.112
NCR17,9.8,1,0.024363026,10,114.0492,OUT013,1987,3.0,3,1,2085.2856
FDG31,12.6,1,0.066351687,3,65.0826,OUT019,1985,2.0,1,2,193.7478
FDH02,7.27,2,0.020823289,12,92.4488,OUT045,2002,2.0,2,1,996.0368
DRH37,17.6,1,0.041851756,2,162.7526,OUT017,2007,2.0,2,1,3124.5994
DRC36,13.0,2,0.045239326,2,174.1054,OUT017,2007,2.0,2,1,4377.635
FDB56,8.75,2,0.074778547,4,186.3556,OUT045,2002,2.0,2,1,3567.3564
NCK54,12.15,1,0.029583249,5,114.715,OUT045,2002,2.0,2,1,1048.635
NCQ17,10.3,1,0.0,10,154.663,OUT013,1987,3.0,3,1,2816.334
FDM13,6.425,1,0.063432676,9,132.8626,OUT018,2009,1.0,3,3,524.6504
FDT44,16.6,1,0.103406065,4,116.4466,OUT018,2009,1.0,3,3,1178.466
FDO28,12.6,1,0.126585095,8,122.4098,OUT019,1985,2.0,1,2,120.5098
NCK07,10.65,1,0.04896208,14,165.8526,OUT017,2007,2.0,2,1,3946.8624
NCP05,19.6,1,0.025286583,10,151.8024,OUT046,1997,2.0,1,1,1366.2216
FDX11,16.0,2,0.106752081,6,181.4634,OUT046,1997,2.0,1,1,1090.5804
FDS52,8.89,1,0.005485618,8,99.3016,OUT045,2002,2.0,2,1,607.2096
FDB14,20.25,2,0.102932246,12,93.212,OUT045,2002,2.0,2,1,1304.968
NCY06,12.6,1,0.060888514,5,130.1968,OUT027,1985,1.0,3,4,1565.9616
FDS45,5.175,2,0.029662795,7,105.2622,OUT017,2007,2.0,2,1,2328.9684
DRF23,4.61,1,0.0,11,173.8396,OUT046,1997,2.0,1,1,1221.0772
FDD33,12.6,1,0.0,4,231.9642,OUT027,1985,1.0,3,4,6970.926
NCA53,11.395,1,0.009918699,10,49.4034,OUT018,2009,1.0,3,3,777.6544
FDC46,17.7,1,0.116520447,7,186.0266,OUT035,2004,2.0,2,1,2950.8256
NCW41,18.0,1,0.015447454,10,159.2604,OUT035,2004,2.0,2,1,3961.51
FDZ39,19.7,2,0.018098194,3,104.599,OUT018,2009,1.0,3,3,309.597
FDE51,5.925,2,0.097012989,1,42.9086,OUT017,2007,2.0,2,1,758.3462
FDG32,12.6,1,0.17514326,4,222.3772,OUT027,1985,1.0,3,4,9562.2196
NCK07,10.65,1,0.048785427,14,163.9526,OUT045,2002,2.0,2,1,1644.526
NCQ41,14.8,1,0.019476708,10,193.0794,OUT035,2004,2.0,2,1,3901.588
FDL36,15.1,1,0.076229769,6,90.483,OUT045,2002,2.0,2,1,1617.894
FDQ26,13.5,2,0.0,1,57.8562,OUT049,1999,1.0,1,1,711.0744
FDR02,16.7,1,0.022190488,1,113.1886,OUT017,2007,2.0,2,1,3335.658
FDV59,13.35,1,0.0,13,217.6166,OUT018,2009,1.0,3,3,3265.749
FDZ33,10.195,1,0.0,7,147.2076,OUT010,1998,2.0,3,2,739.038
NCT41,15.7,1,0.05610384,10,153.5024,OUT045,2002,2.0,2,1,2580.6408
FDB17,13.15,1,0.061381589,8,179.9976,OUT010,1998,2.0,3,2,181.0976
FDN44,13.15,1,0.022795611,4,160.192,OUT046,1997,2.0,1,1,1597.92
FDE45,12.1,1,0.040323731,4,180.0002,OUT013,1987,3.0,3,1,4656.6052
FDG47,12.8,1,0.070012633,16,262.8252,OUT017,2007,2.0,2,1,2885.5772
NCP02,12.6,1,0.044591774,5,59.6562,OUT027,1985,1.0,3,4,2192.4794
FDW02,4.805,2,0.037699423,1,125.5704,OUT046,1997,2.0,1,1,3880.2824
NCM53,18.75,1,0.052040915,10,105.728,OUT046,1997,2.0,1,1,2024.032
FDD47,7.6,2,0.142292265,16,171.3448,OUT013,1987,3.0,3,1,3238.4512
FDE28,9.5,2,0.132521929,8,228.6668,OUT035,2004,2.0,2,1,4146.6024
FDV12,16.7,2,0.061122656,6,100.0384,OUT018,2009,1.0,3,3,2463.46
FDE36,5.26,2,0.041942549,6,165.4868,OUT018,2009,1.0,3,3,2293.0152
FDU45,15.6,2,0.035506142,7,112.4518,OUT046,1997,2.0,1,1,3301.7022
FDP28,13.65,2,0.080573371,8,260.1936,OUT013,1987,3.0,3,1,3914.904
FDH33,12.85,1,0.121972274,7,43.1428,OUT045,2002,2.0,2,1,703.0848
FDO44,12.6,1,0.087436672,4,109.9228,OUT035,2004,2.0,2,1,663.1368
FDR07,12.6,1,0.136119549,4,94.1094,OUT019,1985,2.0,1,2,190.4188
FDJ45,17.75,1,0.073396761,15,35.1216,OUT035,2004,2.0,2,1,830.9184
FDS59,14.8,2,0.073468631,13,110.857,OUT010,1998,2.0,3,2,329.571
FDU34,18.25,1,0.075132353,7,125.9046,OUT013,1987,3.0,3,1,2365.5874
NCL06,14.65,1,0.120624771,5,261.7594,OUT010,1998,2.0,3,2,523.3188
FDR37,16.5,2,0.110888167,9,181.6292,OUT010,1998,2.0,3,2,1094.5752
NCM53,18.75,1,0.052252908,10,105.728,OUT018,2009,1.0,3,3,1704.448
DRG25,10.5,1,0.019046089,2,188.424,OUT035,2004,2.0,2,1,2237.088
DRE25,15.35,1,0.073397129,2,91.912,OUT049,1999,1.0,1,1,2609.936
FDZ45,14.1,1,0.067011609,7,197.1084,OUT045,2002,2.0,2,1,2182.4924
NCV53,8.27,1,0.031490111,10,239.088,OUT010,1998,2.0,3,2,719.064
FDR55,12.15,2,0.132621594,4,190.1872,OUT018,2009,1.0,3,3,3781.744
FDS47,12.6,1,0.0,13,87.6856,OUT027,1985,1.0,3,4,1845.5976
DRG27,8.895,1,0.105110692,1,41.1138,OUT046,1997,2.0,1,1,690.4346
FDA02,14.0,2,0.02976887,1,145.4786,OUT049,1999,1.0,1,1,1300.3074
FDF45,18.2,2,0.012229464,4,56.8904,OUT045,2002,2.0,2,1,1406.1696
FDZ58,17.85,1,0.052176861,7,122.8072,OUT046,1997,2.0,1,1,857.5504
NCH30,17.1,1,0.06725846,5,115.186,OUT049,1999,1.0,1,1,2490.092
FDN03,9.8,2,0.025257508,3,248.5408,OUT010,1998,2.0,3,2,751.0224
FDH12,9.6,1,0.085085743,6,105.128,OUT049,1999,1.0,1,1,1065.28
NCH54,13.5,1,0.12163321,5,161.692,OUT010,1998,2.0,3,2,159.792
DRH01,17.5,1,0.098102581,2,172.9738,OUT045,2002,2.0,2,1,4344.345
FDX01,12.6,1,0.024047319,12,115.515,OUT027,1985,1.0,3,4,1980.755
FDD34,7.945,1,0.01596609,7,163.521,OUT017,2007,2.0,2,1,1794.331
FDC53,12.6,1,0.008792907,8,96.7384,OUT027,1985,1.0,3,4,2956.152
FDO28,5.765,1,0.072238195,8,120.0098,OUT013,1987,3.0,3,1,1687.1372
DRJ51,14.1,1,0.08849163,1,231.1668,OUT017,2007,2.0,2,1,7602.1044
FDD14,20.7,1,0.170500183,12,184.1266,OUT018,2009,1.0,3,3,1659.8394
FDW35,10.6,1,0.011134397,13,42.8454,OUT018,2009,1.0,3,3,167.7816
NCH18,9.3,1,0.044730667,5,245.1802,OUT049,1999,1.0,1,1,2456.802
FDK20,12.6,2,0.04179272,4,122.0072,OUT017,2007,2.0,2,1,1347.5792
FDY47,8.6,2,0.054484461,13,130.131,OUT046,1997,2.0,1,1,1557.972
FDG32,19.85,1,0.175849067,4,222.0772,OUT013,1987,3.0,3,1,2001.3948
FDC20,10.65,1,0.024069113,4,56.2272,OUT018,2009,1.0,3,3,559.272
NCS29,9.0,1,0.06953231,10,266.5884,OUT035,2004,2.0,2,1,6624.71
FDG53,10.0,1,0.045848263,8,138.518,OUT035,2004,2.0,2,1,2237.088
FDV26,20.25,2,0.076160451,1,196.2794,OUT046,1997,2.0,1,1,2731.1116
FDE40,15.6,2,0.099704558,1,63.1194,OUT017,2007,2.0,2,1,1300.3074
FDM02,12.5,2,0.073735058,12,87.1198,OUT046,1997,2.0,1,1,1657.1762
FDU11,4.785,1,0.0931174,13,118.6098,OUT017,2007,2.0,2,1,361.5294
FDB51,6.92,1,0.038446805,1,63.5852,OUT035,2004,2.0,2,1,751.0224
FDQ03,15.0,2,0.078172471,3,238.8248,OUT045,2002,2.0,2,1,3555.372
DRK35,8.365,1,0.071992202,11,38.3506,OUT045,2002,2.0,2,1,986.7156
FDZ32,7.785,2,0.038210084,4,103.8964,OUT045,2002,2.0,2,1,946.7676
FDU38,10.8,1,0.0824812,1,191.6504,OUT013,1987,3.0,3,1,2492.7552
DRM11,6.57,1,0.066069578,11,261.0278,OUT046,1997,2.0,1,1,4165.2448
FDS36,8.38,2,0.046848322,6,110.557,OUT013,1987,3.0,3,1,3844.995
FDO52,11.6,2,0.077164595,8,172.5106,OUT046,1997,2.0,1,1,2566.659
FDA04,11.3,2,0.066833743,8,257.2962,OUT049,1999,1.0,1,1,2330.9658
NCE31,7.67,1,0.185596553,5,35.7216,OUT018,2009,1.0,3,3,69.2432
FDC33,8.96,2,0.068925304,4,196.9768,OUT035,2004,2.0,2,1,2759.0752
FDS33,6.67,2,0.12367891,7,88.9514,OUT045,2002,2.0,2,1,885.514
NCJ05,18.7,1,0.046348967,10,153.6682,OUT017,2007,2.0,2,1,1677.1502
FDN51,17.85,2,0.021065311,3,261.5936,OUT017,2007,2.0,2,1,6002.8528
FDZ10,12.6,1,0.077849833,7,127.202,OUT019,1985,2.0,1,2,506.008
NCQ30,7.725,1,0.029236727,5,123.8414,OUT017,2007,2.0,2,1,1340.2554
FDL09,19.6,2,0.127929521,7,167.4816,OUT013,1987,3.0,3,1,3691.1952
FDU03,18.7,2,0.091560606,3,182.3292,OUT035,2004,2.0,2,1,3831.0132
FDQ32,12.6,2,0.081605462,4,122.3388,OUT019,1985,2.0,1,2,371.5164
FDI38,13.35,2,0.014626901,12,207.7638,OUT046,1997,2.0,1,1,3520.0846
FDE36,5.26,2,0.041837331,6,161.8868,OUT049,1999,1.0,1,1,5077.3908
FDY02,8.945,2,0.088002959,1,261.391,OUT018,2009,1.0,3,3,1840.937
NCA17,20.6,1,0.04551031,10,149.6392,OUT045,2002,2.0,2,1,894.8352
DRJ25,14.6,1,0.150801606,2,48.7692,OUT049,1999,1.0,1,1,1231.73
FDI26,5.94,1,0.03495749,12,177.1344,OUT045,2002,2.0,2,1,2854.9504
FDT50,6.75,2,0.108458498,1,96.9752,OUT045,2002,2.0,2,1,958.752
FDR02,16.7,1,0.022155562,1,109.5886,OUT018,2009,1.0,3,3,1000.6974
NCY05,13.5,1,0.055301055,10,34.6874,OUT017,2007,2.0,2,1,317.5866
