Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK41,OUT049,1384.165718
FDE56,OUT049,950.4055763
FDH34,OUT013,3249.676707
DRI49,OUT013,1318.572718
DRI59,OUT046,3560.225563
DRC36,OUT049,3014.694277
FDS15,OUT019,258.8793328
FDI07,OUT018,2765.123
FDZ15,OUT018,1499.413654
NCX41,OUT027,5424.423035
NCO29,OUT019,405.4593242
FDF57,OUT013,2648.511748
FDI33,OUT035,1457.061322
DRJ47,OUT049,2906.696362
FDB34,OUT046,1341.775814
FDY22,OUT027,3907.202457
DRL11,OUT017,2833.03558
FDY46,OUT035,3268.138059
FDG17,OUT013,4097.587794
FDE52,OUT018,1056.501189
DRP47,OUT027,5814.306771
FDO01,OUT010,309.3982179
FDL09,OUT046,2636.055946
FDR57,OUT013,2486.370185
DRD37,OUT035,735.6440402
FDQ36,OUT027,1263.039144
FDL33,OUT049,3407.985285
FDL48,OUT045,823.8459628
FDL28,OUT049,3963.398645
NCN29,OUT046,873.0479437
FDO13,OUT035,2861.872234
FDB38,OUT045,2648.116724
FDI36,OUT035,3460.989542
FDI58,OUT035,1544.195015
FDH22,OUT018,1805.484478
FDQ27,OUT013,1567.157248
FDT33,OUT046,2906.73412
FDC56,OUT045,1835.671831
FDF14,OUT046,2408.803832
FDQ39,OUT017,3091.95437
NCM43,OUT017,3007.910564
FDS46,OUT035,2051.960782
FDI22,OUT049,3510.973834
NCE43,OUT045,2807.042794
FDZ36,OUT010,531.0051035
FDR13,OUT019,348.8583002
FDP46,OUT018,1271.332225
FDW56,OUT019,438.3847126
FDB40,OUT017,2426.587497
FDM28,OUT018,2477.74066
FDV49,OUT013,4640.283709
NCS53,OUT018,2197.287055
FDO03,OUT049,3969.61067
FDT15,OUT035,3265.826042
FDD33,OUT049,3891.343123
FDX13,OUT017,4521.736574
FDH60,OUT013,3081.356736
DRH51,OUT046,1085.160709
NCL07,OUT049,783.0445313
FDW51,OUT045,3629.76485
FDF21,OUT019,512.6141167
FDH26,OUT019,420.8844551
FDJ03,OUT049,768.775736
FDU35,OUT017,1720.836785
DRL01,OUT018,3357.465778
FDE59,OUT045,755.0724315
FDI60,OUT035,1075.888934
DRH39,OUT035,1136.966923
FDK36,OUT049,810.363482
FDN52,OUT045,1281.375267
FDU12,OUT017,4502.073626
NCT05,OUT027,6223.073798
FDS37,OUT027,3048.943066
FDK24,OUT017,743.1809942
DRF36,OUT013,3582.220239
FDN46,OUT010,243.9386225
NCN06,OUT045,2516.456107
FDD59,OUT035,1537.90526
FDM14,OUT045,1749.638968
FDO10,OUT018,741.1000328
FDU35,OUT013,1501.028385
NCA30,OUT018,2769.054411
NCO41,OUT049,1563.275947
FDI24,OUT046,2688.855194
FDZ16,OUT046,2987.889378
FDV47,OUT046,1385.762996
FDV16,OUT045,661.0935007
FDZ22,OUT035,1324.630287
FDO20,OUT010,628.8887061
FDW38,OUT013,810.5123433
FDW52,OUT045,2626.839171
FDT43,OUT019,152.0860581
NCS29,OUT045,3843.435848
NCC31,OUT017,2611.726073
FDA21,OUT017,3352.16514
FDQ55,OUT046,1871.983983
NCE54,OUT049,1099.724934
FDD45,OUT017,1486.073345
NCP17,OUT017,1073.456389
FDR47,OUT035,3192.078026
DRM35,OUT013,2856.590741
FDR47,OUT019,443.5440301
FDX19,OUT010,579.9652072
FDV22,OUT027,4222.12432
FDQ46,OUT027,2962.997721
DRO47,OUT045,1684.165815
FDB44,OUT010,542.3669991
FDN02,OUT010,499.0543548
FDW10,OUT045,2956.483566
FDJ41,OUT019,681.6196762
FDM50,OUT046,1021.15588
FDW10,OUT035,3222.392153
FDY48,OUT049,1589.701784
NCE30,OUT027,5641.122011
FDO04,OUT045,854.8704914
FDQ26,OUT010,120.4371904
NCX29,OUT018,1939.236422
FDE39,OUT046,1717.124356
NCR54,OUT027,5251.862592
NCP55,OUT027,1539.495853
FDX22,OUT017,3980.681174
FDI05,OUT035,1218.93708
FDC51,OUT027,3382.304204
FDC10,OUT013,1736.191135
FDJ46,OUT045,2833.436453
FDV10,OUT010,132.0595136
FDX12,OUT027,6253.065455
FDL43,OUT019,199.5446882
DRB13,OUT046,3288.827328
FDF59,OUT027,3288.208839
FDT35,OUT049,2888.695712
NCJ19,OUT035,1153.257529
FDT35,OUT018,2458.959965
FDI48,OUT046,861.0309567
DRC24,OUT019,372.8819982
NCZ05,OUT017,1731.01219
FDJ57,OUT049,3290.163982
FDX11,OUT017,3092.2774
FDE09,OUT035,1790.78186
NCK06,OUT049,1985.367393
DRE37,OUT017,2962.907182
FDV56,OUT046,1661.240128
FDY43,OUT017,2646.107796
FDV35,OUT013,2265.812553
FDF05,OUT019,673.8585344
FDA36,OUT035,3240.083718
FDS13,OUT027,5953.203126
FDU47,OUT013,2017.64214
FDI36,OUT010,490.4939329
FDH48,OUT046,1288.250229
FDZ14,OUT013,1870.612166
FDS46,OUT013,1720.643798
FDE21,OUT017,1881.73178
FDA26,OUT049,3908.116006
FDV12,OUT046,1532.066947
FDL46,OUT019,279.4106983
FDN57,OUT013,2399.195377
NCJ18,OUT017,1838.728863
FDO36,OUT045,3042.496454
FDX55,OUT018,3040.282355
FDT25,OUT019,299.6464126
FDD16,OUT049,1129.681548
NCX18,OUT013,3519.927437
NCG55,OUT018,1562.587984
NCV18,OUT049,1309.247911
NCS18,OUT035,1714.914449
FDC37,OUT045,1583.843257
FDE47,OUT046,2187.015074
DRG49,OUT019,581.313837
FDC39,OUT049,3688.444318
FDH24,OUT019,393.1880652
FDV39,OUT027,5465.447932
NCL17,OUT045,2206.832602
NCY53,OUT035,1919.913838
FDH52,OUT013,906.0943556
NCD19,OUT018,696.3304363
FDI44,OUT046,1035.908581
DRD49,OUT027,6215.366225
FDN08,OUT035,1965.508124
FDO20,OUT027,6448.62458
FDY02,OUT046,4524.590478
FDX23,OUT045,1380.076826
FDX01,OUT017,2092.9964
FDH20,OUT027,2519.806035
NCX41,OUT017,3769.225265
FDD21,OUT027,3081.454239
DRH11,OUT019,162.0054386
DRE60,OUT018,3191.65715
FDB10,OUT013,4085.147954
FDH38,OUT013,1875.20038
NCL07,OUT018,651.4010378
FDD48,OUT046,1801.030736
NCT54,OUT027,2480.177089
FDF32,OUT027,5395.747551
DRH51,OUT045,1246.800112
DRG03,OUT035,2560.523161
NCY42,OUT019,356.5227244
FDH32,OUT017,1393.552056
NCJ06,OUT027,3237.236707
FDH47,OUT027,2304.023987
FDZ08,OUT018,1098.432316
FDK16,OUT017,1450.501742
DRG01,OUT018,986.8745531
NCM53,OUT027,2745.849175
NCB07,OUT035,3549.915837
NCZ06,OUT035,4403.509653
FDU48,OUT049,2122.717755
NCB55,OUT027,1652.308639
FDP15,OUT013,4817.420589
FDF17,OUT046,3002.089683
NCN06,OUT049,2861.957371
DRM48,OUT018,571.011444
FDH10,OUT046,3039.373134
FDC60,OUT018,1147.214506
FDE35,OUT018,885.4665974
DRI23,OUT013,2432.855974
NCR38,OUT013,4287.018994
FDP04,OUT035,1021.300842
NCW17,OUT045,2040.590859
FDX34,OUT017,1975.259533
NCK53,OUT045,1512.604923
NCO54,OUT010,124.7824577
NCH55,OUT046,1958.358038
FDT44,OUT027,3162.042368
DRG49,OUT046,3693.78508
FDX46,OUT010,139.7446845
DRG36,OUT049,2926.220901
FDU37,OUT049,1320.99669
FDK10,OUT049,3183.01183
DRF37,OUT027,6734.926217
FDC44,OUT035,1792.959054
FDP15,OUT046,3839.674992
FDZ27,OUT027,1397.450072
FDY22,OUT019,351.0709698
DRG51,OUT035,2792.297604
FDN58,OUT045,3665.428954
FDW01,OUT049,2597.234048
FDX24,OUT018,1210.718649
FDO51,OUT017,718.164693
FDJ52,OUT027,4336.756055
NCY06,OUT010,276.5518435
FDE20,OUT018,2390.751903
FDT23,OUT010,199.3257129
FDQ51,OUT046,763.4522932
FDE35,OUT046,1123.202215
FDB46,OUT013,3352.686158
NCG19,OUT035,4014.73384
NCL06,OUT018,3427.110222
FDT36,OUT019,127.297393
FDC56,OUT049,1999.315334
FDJ26,OUT049,3681.684504
FDZ59,OUT017,2946.231754
FDV11,OUT027,4254.487585
FDR13,OUT010,302.9395711
FDI15,OUT018,3707.928244
FDF47,OUT018,3020.608744
NCB54,OUT019,310.242641
NCK19,OUT027,4716.269283
FDX16,OUT017,2569.201256
FDL50,OUT045,2041.481218
NCE31,OUT035,663.2371906
DRJ01,OUT049,2780.060624
FDE22,OUT013,2758.3345
FDY20,OUT019,224.5626643
NCO14,OUT045,687.6312402
NCR50,OUT017,2561.209193
DRM47,OUT017,3423.856524
FDO27,OUT010,230.2564611
FDJ20,OUT027,3420.215284
NCX17,OUT013,3789.035598
FDG59,OUT049,743.1496279
FDD52,OUT045,1572.936714
FDO48,OUT017,4014.144025
FDC59,OUT019,218.4244412
FDS15,OUT018,1375.735373
FDB47,OUT035,3541.759609
FDV14,OUT019,217.0358756
FDB27,OUT013,3557.544651
FDA35,OUT035,2120.538858
FDN51,OUT018,3655.028052
FDO39,OUT019,425.4709999
FDB28,OUT049,3454.277152
DRJ25,OUT046,662.3338007
FDH46,OUT027,2630.760738
FDI10,OUT045,2755.683963
FDU21,OUT018,530.5676965
FDD09,OUT049,3159.77311
FDD10,OUT046,3037.971119
FDN31,OUT010,425.4214707
FDA46,OUT018,2821.658105
FDM56,OUT046,1536.546654
FDF11,OUT010,790.5276089
FDS32,OUT018,1867.152295
NCM06,OUT013,2596.39342
FDZ26,OUT045,3860.300854
FDO01,OUT013,1804.71577
FDJ46,OUT049,3045.25757
FDG26,OUT019,651.1505075
FDZ38,OUT035,2930.393146
NCO55,OUT013,1540.932905
FDT60,OUT035,2013.551515
FDW37,OUT049,1457.129614
NCK42,OUT018,2981.295029
FDA45,OUT046,2459.731279
FDW55,OUT018,3570.048257
FDY44,OUT017,3565.350096
FDQ31,OUT017,1383.839267
FDM09,OUT049,2930.9258
FDH12,OUT018,1405.442601
NCQ43,OUT035,1980.146752
FDT33,OUT035,3089.390956
NCT41,OUT018,2085.793355
DRJ25,OUT010,115.2443982
NCQ41,OUT046,3319.532297
NCN17,OUT049,1650.171752
DRO35,OUT027,3073.700343
FDU27,OUT018,596.9912246
FDY43,OUT027,4675.759062
FDG46,OUT035,2055.910863
DRL49,OUT018,2041.215425
NCB55,OUT049,930.2642085
FDK28,OUT049,4274.658361
FDO49,OUT045,831.5059715
FDT03,OUT013,3346.387559
FDW33,OUT027,2777.434439
FDR02,OUT035,1656.570876
FDF50,OUT013,3125.808146
FDA40,OUT018,1182.536284
NCT53,OUT018,2310.612092
FDY60,OUT035,2562.509826
FDP44,OUT027,2743.991267
NCQ50,OUT045,3381.284447
NCC30,OUT017,3069.163912
FDQ60,OUT018,1623.979533
FDG41,OUT046,1945.436597
FDQ03,OUT046,3853.780069
FDM03,OUT045,1621.211893
FDZ51,OUT018,1151.099382
DRF51,OUT035,618.0880566
FDF39,OUT017,4582.22543
FDW52,OUT035,2937.127607
FDY22,OUT049,2401.445339
FDG14,OUT013,2219.898281
FDA57,OUT017,682.4219028
FDL45,OUT019,308.8436775
FDX28,OUT046,1436.368162
NCQ54,OUT013,3049.362077
FDH40,OUT045,1213.934933
FDU52,OUT035,2674.099592
FDT60,OUT010,258.3788796
FDK08,OUT045,1459.820446
FDN04,OUT049,3123.196364
FDE50,OUT013,2946.407383
FDI16,OUT049,876.3734643
FDM50,OUT049,960.5243545
NCV30,OUT049,930.9661143
FDT44,OUT013,1915.107231
FDY60,OUT013,2240.336043
FDT56,OUT017,866.8872983
FDV58,OUT018,2782.785504
FDU04,OUT013,2051.984047
NCN05,OUT027,4831.280742
FDI53,OUT018,2179.813879
FDD34,OUT046,2599.126917
FDW47,OUT027,3219.88666
FDT51,OUT027,2954.910889
FDO27,OUT013,1389.752304
NCQ18,OUT018,1409.218189
NCW05,OUT013,1638.002711
FDI15,OUT010,609.5337213
NCH43,OUT010,510.4047343
FDT40,OUT049,2136.073854
NCG19,OUT017,3940.010121
NCM30,OUT035,733.203669
FDB38,OUT017,3009.771892
FDB22,OUT046,2300.788628
FDC58,OUT046,762.7289634
NCI29,OUT013,2303.567471
FDA23,OUT010,213.3855015
DRG48,OUT013,2532.133399
FDV21,OUT013,1948.9977
NCG18,OUT019,251.0546398
FDG40,OUT045,615.4838003
FDU24,OUT018,1239.74903
FDA22,OUT049,2859.303814
FDY35,OUT046,902.5746259
FDJ15,OUT045,2938.566143
NCW18,OUT018,3302.291108
FDK56,OUT018,2737.830265
FDF44,OUT046,2404.927977
FDP51,OUT049,1913.023613
FDU22,OUT027,3114.436401
FDM28,OUT017,3100.793877
NCL42,OUT046,3896.87593
FDJ15,OUT019,492.7353874
FDI32,OUT018,1452.307498
DRL11,OUT046,2618.033031
DRO59,OUT018,1020.856228
FDA07,OUT019,324.626617
NCO53,OUT013,2729.245426
FDO21,OUT045,3652.71813
FDW39,OUT045,3144.089889
NCV17,OUT013,2100.215785
FDE22,OUT046,2559.25874
NCB06,OUT018,2385.376422
DRF48,OUT017,2996.385139
FDB05,OUT013,4236.761938
FDP28,OUT027,6314.328971
FDP23,OUT046,3432.811775
NCS41,OUT018,2553.749486
FDS40,OUT018,574.0017018
FDA16,OUT017,3883.026321
FDN20,OUT035,2894.811599
FDF04,OUT027,6411.674563
DRG36,OUT018,2534.891367
FDW16,OUT018,1180.926702
FDU09,OUT017,942.1922633
FDW01,OUT046,2525.643027
FDB15,OUT045,4094.119553
NCJ17,OUT049,1450.737441
NCT18,OUT018,2603.444345
FDG16,OUT018,2984.394752
FDP27,OUT017,2927.889534
FDQ44,OUT027,3267.752875
FDL50,OUT027,3111.34496
FDW57,OUT027,4800.747516
FDS34,OUT013,1564.803867
NCV30,OUT035,1006.167931
FDD26,OUT018,2628.36388
FDA03,OUT045,2246.506308
FDS27,OUT018,2811.320131
FDM12,OUT013,2949.699829
NCV42,OUT027,2914.739684
NCS41,OUT046,2989.699476
FDN56,OUT018,1941.384672
DRK59,OUT046,3759.115314
NCG18,OUT046,1561.23428
NCN26,OUT017,1900.2588
FDI60,OUT027,1657.254258
NCI43,OUT049,770.7007732
NCL17,OUT049,2457.119945
FDQ19,OUT019,789.2297072
FDY43,OUT049,2868.69303
FDR36,OUT049,784.3401073
FDJ58,OUT049,2928.084807
DRY23,OUT045,696.1045499
FDK26,OUT027,4577.292832
DRH03,OUT045,1392.595531
FDC10,OUT010,279.8931179
FDD23,OUT013,2937.285595
FDP32,OUT045,1812.681449
FDO31,OUT035,1320.119222
FDQ57,OUT013,2496.548856
FDX32,OUT027,3979.311268
FDC39,OUT027,5666.733424
FDU55,OUT046,4151.12042
FDL45,OUT013,2062.704334
DRK37,OUT049,3336.954006
FDK22,OUT013,3783.431874
DRG37,OUT027,4341.407197
FDK22,OUT017,3765.824666
DRH36,OUT018,941.5575684
DRC36,OUT018,2425.356985
DRE03,OUT027,1333.708129
FDF34,OUT046,3386.040412
FDZ22,OUT046,1289.898902
FDC44,OUT010,226.6322286
FDN31,OUT027,5142.982689
FDO03,OUT017,4120.569733
FDA01,OUT049,961.2760626
NCH42,OUT049,4013.137367
FDF46,OUT018,1501.100832
DRL35,OUT046,821.7339608
FDW46,OUT049,997.2301009
FDB58,OUT046,2286.40012
FDD47,OUT018,2362.278679
NCO17,OUT045,1782.29089
FDJ26,OUT017,4199.989259
FDU37,OUT045,1273.367174
